PLANTA,TEMPORADA,F. BATCH,%SP+P,ANO,MES,%SP+P ANTERIOR
MALABRIGO,2024 - II,2024-12-13,0.0,2024,12,0.07
MALABRIGO,2024 - II,2024-12-14,0.0,2024,12,0.0
MALABRIGO,2024 - II,2024-12-15,0.39,2024,12,0.0
MALABRIGO,2024 - II,2024-12-16,0.5,2024,12,0.39
MALABRIGO,2024 - II,2024-12-17,0.09,2024,12,0.5
MALABRIGO,2024 - II,2024-12-18,0.47,2024,12,0.09
MALABRIGO,2024 - II,2024-12-19,0.17,2024,12,0.47
MALABRIGO,2024 - II,2024-12-20,0.08,2024,12,0.17
MALABRIGO,2024 - II,2024-12-30,0.0,2024,12,
MALABRIGO,2024 - II,2024-12-31,0.52,2024,12,0.0
MALABRIGO,2024 - II,2025-01-01,0.49,2025,1,0.52
MALABRIGO,2024 - II,2025-01-02,0.28,2025,1,0.49
MALABRIGO,2024 - II,2025-01-03,0.0,2025,1,0.28
MALABRIGO,2024 - II,2025-01-04,0.0,2025,1,0.0
MALABRIGO,2024 - II,2025-01-09,0.18,2025,1,
MALABRIGO,2024 - II,2025-01-10,0.0,2025,1,0.18
MALABRIGO,2024 - II,2025-01-11,0.4,2025,1,0.0
MALABRIGO,2024 - II,2025-01-12,0.23,2025,1,0.4
MALABRIGO,2024 - II,2025-01-13,0.0,2025,1,0.23
MALABRIGO,2024 - II,2025-01-14,0.0,2025,1,0.0
MALABRIGO,2024 - II,2025-01-15,0.57,2025,1,0.0
MALABRIGO,2024 - II,2025-01-16,0.41,2025,1,0.57
MALABRIGO,2024 - II,2025-01-17,0.02,2025,1,0.41
MALABRIGO,2024 - II,2025-01-18,0.0,2025,1,0.02
MALABRIGO,2025 - I,2025-04-23,0.0,2025,4,
MALABRIGO,2025 - I,2025-04-24,0.0,2025,4,0.0
MALABRIGO,2025 - I,2025-04-25,0.07,2025,4,0.0
MALABRIGO,2025 - I,2025-04-26,0.0,2025,4,0.07
MALABRIGO,2025 - I,2025-04-28,0.0,2025,4,
MALABRIGO,2025 - I,2025-04-29,0.47,2025,4,0.0
MALABRIGO,2025 - I,2025-04-30,0.44,2025,4,0.47
MALABRIGO,2025 - I,2025-05-01,0.22,2025,5,0.44
MALABRIGO,2025 - I,2025-05-02,0.0,2025,5,0.22
MALABRIGO,2025 - I,2025-05-03,0.0,2025,5,0.0
MALABRIGO,2025 - I,2025-05-04,0.0,2025,5,0.0
MALABRIGO,2025 - I,2025-05-05,0.0,2025,5,0.0
MALABRIGO,2025 - I,2025-05-06,0.55,2025,5,0.0
MALABRIGO,2025 - I,2025-05-07,0.51,2025,5,0.55
MALABRIGO,2025 - I,2025-05-09,0.27,2025,5,
MALABRIGO,2025 - I,2025-05-11,0.6,2025,5,
MALABRIGO,2025 - I,2025-05-12,0.21,2025,5,0.6
MALABRIGO,2025 - I,2025-05-17,0.0,2025,5,
MALABRIGO,2025 - I,2025-05-18,0.11,2025,5,0.0
MALABRIGO,2025 - I,2025-07-04,0.0,2025,7,
MALABRIGO,2025 - I,2025-07-05,0.0,2025,7,0.0
MALABRIGO,2025 - I,2025-07-06,0.05,2025,7,0.0
MALABRIGO,2025 - I,2025-07-07,0.0,2025,7,0.05
MALABRIGO,2025 - I,2025-07-08,0.18,2025,7,0.0
MALABRIGO,2025 - I,2025-07-09,0.37,2025,7,0.18
MALABRIGO,2025 - I,2025-07-10,0.0,2025,7,0.37
MALABRIGO,2025 - I,2025-07-11,0.32,2025,7,0.0
MALABRIGO,2025 - I,2025-07-12,0.0,2025,7,0.32
MALABRIGO,2025 - I,2025-07-13,0.18,2025,7,0.0
MALABRIGO,2025 - I,2025-07-14,0.18,2025,7,0.18
MALABRIGO,2025 - I,2025-07-15,0.14,2025,7,0.18
MALABRIGO,2025 - I,2025-07-16,0.0,2025,7,0.14
MALABRIGO,2025 - I,2025-07-17,0.0,2025,7,0.0
MALABRIGO,2025 - I,2025-07-18,0.55,2025,7,0.0
MALABRIGO,2025 - I,2025-07-19,0.47,2025,7,0.55
MALABRIGO,2025 - I,2025-07-20,0.06,2025,7,0.47
MALABRIGO,2025 - I,2025-07-21,0.0,2025,7,0.06
MALABRIGO,2025 - I,2025-07-22,0.0,2025,7,0.0
MALABRIGO,2025 - I,2025-07-23,0.05,2025,7,0.0
MALABRIGO,2025 - II,2025-11-07,0.23,2025,11,
MALABRIGO,2025 - II,2025-11-08,0.1,2025,11,0.23
MALABRIGO,2025 - II,2025-11-10,0.07,2025,11,
MALABRIGO,2025 - II,2025-11-11,0.0,2025,11,0.07
MALABRIGO,2025 - II,2025-11-13,0.69,2025,11,
MALABRIGO,2025 - II,2025-11-14,0.56,2025,11,0.69
MALABRIGO,2025 - II,2025-11-15,0.61,2025,11,0.56
MALABRIGO,2025 - II,2025-11-16,0.17,2025,11,0.61
MALABRIGO,2025 - II,2025-11-17,0.33,2025,11,0.17
MALABRIGO,2025 - II,2025-11-18,0.15,2025,11,0.33
MALABRIGO,2025 - II,2025-11-19,0.33,2025,11,0.15
MALABRIGO,2025 - II,2025-11-20,0.56,2025,11,0.33
MALABRIGO,2025 - II,2025-11-21,0.07,2025,11,0.56
MALABRIGO,2025 - II,2025-11-22,0.0,2025,11,0.07
MALABRIGO,2025 - II,2025-11-23,0.3,2025,11,0.0
MALABRIGO,2025 - II,2025-11-24,0.07,2025,11,0.3
MALABRIGO,2025 - II,2025-11-25,0.0,2025,11,0.07
MALABRIGO,2025 - II,2025-11-26,0.17,2025,11,0.0
MALABRIGO,2025 - II,2025-11-27,0.0,2025,11,0.17
MALABRIGO,2025 - II,2025-11-28,0.0,2025,11,0.0
MALABRIGO,2025 - II,2025-11-29,0.0,2025,11,0.0
MALABRIGO,2025 - II,2025-11-30,0.05,2025,11,0.0
MALABRIGO,2025 - II,2025-12-01,0.0,2025,12,0.05
MALABRIGO,2025 - II,2025-12-02,0.0,2025,12,0.0
MALABRIGO,2025 - II,2025-12-04,0.27,2025,12,
MALABRIGO,2025 - II,2025-12-05,0.5,2025,12,0.27
MALABRIGO,2025 - II,2025-12-10,0.48,2025,12,
MALABRIGO,2025 - II,2025-12-11,0.56,2025,12,0.48
MALABRIGO,2025 - II,2025-12-12,0.32,2025,12,0.56
MALABRIGO,2025 - II,2025-12-13,0.67,2025,12,0.32
MALABRIGO,2025 - II,2025-12-14,0.0,2025,12,0.67
MALABRIGO,2025 - II,2025-12-15,0.0,2025,12,0.0
MALABRIGO,2025 - II,2025-12-27,0.59,2025,12,
MALABRIGO,2025 - II,2025-12-28,0.93,2025,12,0.59
MALABRIGO,2025 - II,2025-12-29,0.95,2025,12,0.93
MALABRIGO,2025 - II,2025-12-30,0.76,2025,12,0.95
MALABRIGO,2025 - II,2025-12-31,0.15,2025,12,0.76
MALABRIGO,2025 - II,2026-01-01,0.0,2026,1,0.15
MALABRIGO,2025 - II,2026-01-02,0.02,2026,1,0.0
MALABRIGO,2025 - II,2026-01-03,0.03,2026,1,0.02
MALABRIGO,2025 - II,2026-01-04,0.03,2026,1,0.03
MALABRIGO,2025 - II,2026-01-05,0.43,2026,1,0.03
MALABRIGO,2025 - II,2026-01-06,0.0,2026,1,0.43
MALABRIGO,2025 - II,2026-01-07,0.0,2026,1,0.0
MALABRIGO,2026 - I,2026-04-09,0.0,2026,4,
MALABRIGO,2026 - I,2026-04-10,0.67,2026,4,0.0
MALABRIGO,2026 - I,2026-04-11,0.1,2026,4,0.67
MALABRIGO,2026 - I,2026-04-12,0.17,2026,4,0.1
MALABRIGO,2026 - I,2026-04-13,0.3,2026,4,0.17
MALABRIGO,2026 - I,2026-04-14,0.09,2026,4,0.3
MALABRIGO,2026 - I,2026-04-17,0.03,2026,4,
MALABRIGO,2026 - I,2026-04-18,0.02,2026,4,0.03
MALABRIGO,2026 - I,2026-04-19,0.26,2026,4,0.02
MALABRIGO,2026 - I,2026-04-20,0.07,2026,4,0.26
MALABRIGO,2026 - I,2026-04-21,0.03,2026,4,0.07
MALABRIGO,2026 - I,2026-04-22,0.0,2026,4,0.03
MALABRIGO,2026 - I,2026-04-24,0.0,2026,4,
MALABRIGO,2026 - I,2026-05-07,0.0,2026,5,
MALABRIGO,2026 - I,2026-05-08,0.0,2026,5,0.0
MALABRIGO,2026 - I,2026-05-09,0.0,2026,5,0.0
PISCO SUR,2021 - I,2021-04-26,0.74,2021,4,
PISCO SUR,2021 - I,2021-04-27,0.34,2021,4,0.74
PISCO SUR,2021 - I,2021-04-28,0.39,2021,4,0.34
PISCO SUR,2021 - I,2021-04-29,0.12,2021,4,0.39
PISCO SUR,2021 - I,2021-04-30,0.06,2021,4,0.12
PISCO SUR,2021 - I,2021-05-01,0.0,2021,5,0.06
PISCO SUR,2021 - I,2021-05-02,0.0,2021,5,0.0
PISCO SUR,2021 - I,2021-05-03,0.0,2021,5,0.0
PISCO SUR,2021 - I,2021-05-05,0.0,2021,5,
PISCO SUR,2021 - I,2021-05-06,0.25,2021,5,0.0
PISCO SUR,2021 - I,2021-05-07,0.07,2021,5,0.25
PISCO SUR,2021 - I,2021-05-09,0.32,2021,5,
PISCO SUR,2021 - I,2021-05-10,0.69,2021,5,0.32
PISCO SUR,2021 - I,2021-05-12,0.65,2021,5,
PISCO SUR,2021 - I,2021-05-13,0.72,2021,5,0.65
PISCO SUR,2021 - I,2021-05-14,0.49,2021,5,0.72
PISCO SUR,2021 - I,2021-05-16,0.38,2021,5,
PISCO SUR,2021 - I,2021-05-27,1.0,2021,5,
PISCO SUR,2021 - I,2021-06-05,0.96,2021,6,
PISCO SUR,2021 - I,2021-06-06,0.5,2021,6,0.96
PISCO SUR,2021 - I,2021-06-07,0.53,2021,6,0.5
PISCO SUR,2021 - I,2021-06-08,0.36,2021,6,0.53
PISCO SUR,2021 - I,2021-06-09,0.61,2021,6,0.36
PISCO SUR,2021 - I,2021-06-14,0.93,2021,6,
PISCO SUR,2021 - II,2021-11-15,0.38,2021,11,
PISCO SUR,2021 - II,2021-11-16,0.56,2021,11,0.38
PISCO SUR,2021 - II,2021-11-17,0.46,2021,11,0.56
PISCO SUR,2021 - II,2021-11-18,0.43,2021,11,0.46
PISCO SUR,2021 - II,2021-11-19,0.72,2021,11,0.43
PISCO SUR,2021 - II,2021-11-20,0.18,2021,11,0.72
PISCO SUR,2021 - II,2021-11-21,0.17,2021,11,0.18
PISCO SUR,2021 - II,2021-11-29,0.53,2021,11,
PISCO SUR,2021 - II,2021-11-30,0.63,2021,11,0.53
PISCO SUR,2021 - II,2021-12-06,0.69,2021,12,
PISCO SUR,2021 - II,2021-12-07,0.95,2021,12,0.69
PISCO SUR,2021 - II,2021-12-08,0.29,2021,12,0.95
PISCO SUR,2021 - II,2021-12-09,0.09,2021,12,0.29
PISCO SUR,2021 - II,2021-12-10,0.78,2021,12,0.09
PISCO SUR,2021 - II,2021-12-11,0.11,2021,12,0.78
PISCO SUR,2021 - II,2021-12-12,0.05,2021,12,0.11
PISCO SUR,2021 - II,2021-12-13,0.71,2021,12,0.05
PISCO SUR,2021 - II,2021-12-14,0.96,2021,12,0.71
PISCO SUR,2021 - II,2021-12-15,0.92,2021,12,0.96
PISCO SUR,2021 - II,2021-12-16,0.44,2021,12,0.92
PISCO SUR,2021 - II,2021-12-17,0.77,2021,12,0.44
PISCO SUR,2021 - II,2021-12-18,0.48,2021,12,0.77
PISCO SUR,2021 - II,2021-12-19,0.52,2021,12,0.48
PISCO SUR,2021 - II,2021-12-20,0.13,2021,12,0.52
PISCO SUR,2021 - II,2021-12-21,0.51,2021,12,0.13
PISCO SUR,2021 - II,2021-12-22,0.75,2021,12,0.51
PISCO SUR,2021 - II,2021-12-23,0.32,2021,12,0.75
PISCO SUR,2021 - II,2021-12-25,0.33,2021,12,
PISCO SUR,2021 - II,2021-12-26,0.0,2021,12,0.33
PISCO SUR,2021 - II,2021-12-27,0.08,2021,12,0.0
PISCO SUR,2022 - I,2022-05-04,1.0,2022,5,
PISCO SUR,2022 - I,2022-05-05,0.33,2022,5,1.0
PISCO SUR,2022 - I,2022-05-06,0.62,2022,5,0.33
PISCO SUR,2022 - I,2022-05-07,0.17,2022,5,0.62
PISCO SUR,2022 - I,2022-05-08,0.0,2022,5,0.17
PISCO SUR,2022 - I,2022-05-10,0.67,2022,5,
PISCO SUR,2022 - I,2022-05-11,0.04,2022,5,0.67
PISCO SUR,2022 - I,2022-05-12,0.1,2022,5,0.04
PISCO SUR,2022 - I,2022-05-13,0.23,2022,5,0.1
PISCO SUR,2022 - I,2022-05-14,0.0,2022,5,0.23
PISCO SUR,2022 - I,2022-05-15,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-16,0.28,2022,5,0.0
PISCO SUR,2022 - I,2022-05-17,0.06,2022,5,0.28
PISCO SUR,2022 - I,2022-05-18,0.0,2022,5,0.06
PISCO SUR,2022 - I,2022-05-19,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-20,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-21,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-22,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-23,0.1,2022,5,0.0
PISCO SUR,2022 - I,2022-05-24,0.24,2022,5,0.1
PISCO SUR,2022 - I,2022-05-25,0.02,2022,5,0.24
PISCO SUR,2022 - I,2022-05-26,0.0,2022,5,0.02
PISCO SUR,2022 - I,2022-05-27,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-28,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-29,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-30,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-05-31,0.0,2022,5,0.0
PISCO SUR,2022 - I,2022-06-01,0.09,2022,6,0.0
PISCO SUR,2022 - I,2022-06-02,0.0,2022,6,0.09
PISCO SUR,2022 - I,2022-06-07,0.12,2022,6,
PISCO SUR,2022 - I,2022-06-08,0.33,2022,6,0.12
PISCO SUR,2022 - II,2022-11-23,0.78,2022,11,
PISCO SUR,2022 - II,2022-11-25,0.54,2022,11,
PISCO SUR,2022 - II,2022-11-26,0.41,2022,11,0.54
PISCO SUR,2022 - II,2022-11-27,0.43,2022,11,0.41
PISCO SUR,2022 - II,2022-11-30,0.21,2022,11,
PISCO SUR,2022 - II,2022-12-07,0.5,2022,12,
PISCO SUR,2022 - II,2022-12-08,0.51,2022,12,0.5
PISCO SUR,2022 - II,2022-12-09,0.0,2022,12,0.51
PISCO SUR,2022 - II,2022-12-12,0.74,2022,12,
PISCO SUR,2022 - II,2022-12-15,0.0,2022,12,
PISCO SUR,2022 - II,2022-12-16,0.23,2022,12,0.0
PISCO SUR,2022 - II,2022-12-17,0.7,2022,12,0.23
PISCO SUR,2022 - II,2022-12-18,0.43,2022,12,0.7
PISCO SUR,2022 - II,2022-12-19,1.0,2022,12,0.43
PISCO SUR,2022 - II,2022-12-20,0.69,2022,12,1.0
PISCO SUR,2022 - II,2023-01-02,0.81,2023,1,
PISCO SUR,2022 - II,2023-01-04,1.0,2023,1,
PISCO SUR,2022 - II,2023-01-05,1.0,2023,1,1.0
PISCO SUR,2022 - II,2023-01-06,0.29,2023,1,1.0
PISCO SUR,2022 - II,2023-01-07,0.06,2023,1,0.29
PISCO SUR,2022 - II,2023-01-08,0.0,2023,1,0.06
PISCO SUR,2022 - II,2023-01-09,0.0,2023,1,0.0
PISCO SUR,2022 - II,2023-01-11,0.29,2023,1,
PISCO SUR,2022 - II,2023-01-12,0.54,2023,1,0.29
PISCO SUR,2022 - II,2023-01-13,0.17,2023,1,0.54
PISCO SUR,2022 - II,2023-01-14,0.0,2023,1,0.17
PISCO SUR,2022 - II,2023-01-15,0.0,2023,1,0.0
PISCO SUR,2022 - II,2023-01-16,0.31,2023,1,0.0
PISCO SUR,2023 - II,2023-11-02,0.25,2023,11,
PISCO SUR,2023 - II,2023-11-04,0.51,2023,11,
PISCO SUR,2023 - II,2023-11-09,0.1,2023,11,
PISCO SUR,2023 - II,2023-11-16,0.0,2023,11,
PISCO SUR,2023 - II,2023-11-22,0.21,2023,11,
PISCO SUR,2023 - II,2023-11-28,0.04,2023,11,
PISCO SUR,2023 - II,2023-11-29,0.0,2023,11,0.04
PISCO SUR,2023 - II,2023-11-30,0.0,2023,11,0.0
PISCO SUR,2023 - II,2023-12-05,0.4,2023,12,
PISCO SUR,2023 - II,2023-12-11,0.12,2023,12,
PISCO SUR,2023 - II,2023-12-12,0.24,2023,12,0.12
PISCO SUR,2023 - II,2023-12-16,0.54,2023,12,
PISCO SUR,2023 - II,2023-12-17,0.28,2023,12,0.54
PISCO SUR,2023 - II,2023-12-18,0.0,2023,12,0.28
PISCO SUR,2023 - II,2023-12-29,0.37,2023,12,
PISCO SUR,2023 - II,2023-12-30,0.67,2023,12,0.37
PISCO SUR,2023 - II,2023-12-31,0.65,2023,12,0.67
PISCO SUR,2023 - II,2024-01-04,0.27,2024,1,
PISCO SUR,2023 - II,2024-01-09,0.0,2024,1,
PISCO SUR,2023 - II,2024-01-10,0.54,2024,1,0.0
PISCO SUR,2023 - II,2024-01-11,0.66,2024,1,0.54
PISCO SUR,2024 - I,2024-04-18,0.39,2024,4,
PISCO SUR,2024 - I,2024-04-19,0.0,2024,4,0.39
PISCO SUR,2024 - I,2024-04-20,0.0,2024,4,0.0
PISCO SUR,2024 - I,2024-04-21,0.29,2024,4,0.0
PISCO SUR,2024 - I,2024-04-22,0.0,2024,4,0.29
PISCO SUR,2024 - I,2024-04-26,0.11,2024,4,
PISCO SUR,2024 - I,2024-04-27,0.0,2024,4,0.11
PISCO SUR,2024 - I,2024-04-28,0.27,2024,4,0.0
PISCO SUR,2024 - I,2024-04-29,0.0,2024,4,0.27
PISCO SUR,2024 - I,2024-04-30,0.0,2024,4,0.0
PISCO SUR,2024 - I,2024-05-01,0.08,2024,5,0.0
PISCO SUR,2024 - I,2024-05-02,0.14,2024,5,0.08
PISCO SUR,2024 - I,2024-05-03,0.0,2024,5,0.14
PISCO SUR,2024 - I,2024-05-04,0.0,2024,5,0.0
PISCO SUR,2024 - I,2024-05-07,0.0,2024,5,
PISCO SUR,2024 - I,2024-05-08,0.0,2024,5,0.0
PISCO SUR,2024 - I,2024-05-09,0.0,2024,5,0.0
PISCO SUR,2024 - I,2024-05-10,0.16,2024,5,0.0
PISCO SUR,2024 - I,2024-05-11,0.0,2024,5,0.16
PISCO SUR,2024 - I,2024-05-16,0.0,2024,5,
PISCO SUR,2024 - I,2024-05-17,0.0,2024,5,0.0
PISCO SUR,2024 - II,2024-11-01,1.0,2024,11,
PISCO SUR,2024 - II,2024-11-02,0.89,2024,11,1.0
PISCO SUR,2024 - II,2024-11-03,0.83,2024,11,0.89
PISCO SUR,2024 - II,2024-11-04,0.61,2024,11,0.83
PISCO SUR,2024 - II,2024-11-12,0.74,2024,11,
PISCO SUR,2024 - II,2024-11-13,0.99,2024,11,0.74
PISCO SUR,2024 - II,2024-11-17,0.4,2024,11,
PISCO SUR,2024 - II,2024-11-20,0.14,2024,11,
PISCO SUR,2024 - II,2024-11-21,0.21,2024,11,0.14
PISCO SUR,2024 - II,2024-11-22,0.86,2024,11,0.21
PISCO SUR,2024 - II,2024-11-23,0.74,2024,11,0.86
PISCO SUR,2024 - II,2024-11-24,0.38,2024,11,0.74
PISCO SUR,2024 - II,2024-11-25,0.96,2024,11,0.38
PISCO SUR,2024 - II,2024-11-27,0.61,2024,11,
PISCO SUR,2024 - II,2024-11-28,0.51,2024,11,0.61
PISCO SUR,2024 - II,2024-11-29,0.68,2024,11,0.51
PISCO SUR,2024 - II,2024-11-30,0.63,2024,11,0.68
PISCO SUR,2024 - II,2024-12-01,0.32,2024,12,0.63
PISCO SUR,2024 - II,2024-12-02,0.24,2024,12,0.32
PISCO SUR,2024 - II,2024-12-03,0.05,2024,12,0.24
PISCO SUR,2024 - II,2024-12-04,0.51,2024,12,0.05
PISCO SUR,2024 - II,2024-12-05,0.53,2024,12,0.51
PISCO SUR,2024 - II,2024-12-06,0.08,2024,12,0.53
PISCO SUR,2024 - II,2024-12-13,0.0,2024,12,
PISCO SUR,2024 - II,2025-01-02,0.67,2025,1,
PISCO SUR,2024 - II,2025-01-03,0.89,2025,1,0.67
PISCO SUR,2024 - II,2025-01-04,0.65,2025,1,0.89
PISCO SUR,2024 - II,2025-01-19,0.06,2025,1,
PISCO SUR,2024 - II,2025-01-20,0.0,2025,1,0.06
PISCO SUR,2024 - II,2025-01-21,0.21,2025,1,0.0
PISCO SUR,2024 - II,2025-01-22,0.0,2025,1,0.21
PISCO SUR,2025 - I,2025-04-22,0.38,2025,4,
PISCO SUR,2025 - I,2025-04-23,0.49,2025,4,0.38
PISCO SUR,2025 - I,2025-04-24,0.69,2025,4,0.49
PISCO SUR,2025 - I,2025-04-25,1.0,2025,4,0.69
PISCO SUR,2025 - I,2025-04-26,0.34,2025,4,1.0
PISCO SUR,2025 - I,2025-04-27,0.13,2025,4,0.34
PISCO SUR,2025 - I,2025-04-28,0.47,2025,4,0.13
PISCO SUR,2025 - I,2025-04-29,0.32,2025,4,0.47
PISCO SUR,2025 - I,2025-04-30,0.19,2025,4,0.32
PISCO SUR,2025 - I,2025-05-01,0.2,2025,5,0.19
PISCO SUR,2025 - I,2025-05-02,0.04,2025,5,0.2
PISCO SUR,2025 - I,2025-05-03,0.0,2025,5,0.04
PISCO SUR,2025 - I,2025-05-04,0.0,2025,5,0.0
PISCO SUR,2025 - I,2025-05-05,0.25,2025,5,0.0
PISCO SUR,2025 - I,2025-05-06,0.12,2025,5,0.25
PISCO SUR,2025 - I,2025-05-07,0.0,2025,5,0.12
PISCO SUR,2025 - I,2025-05-08,0.26,2025,5,0.0
PISCO SUR,2025 - I,2025-05-09,0.16,2025,5,0.26
PISCO SUR,2025 - I,2025-05-10,0.57,2025,5,0.16
PISCO SUR,2025 - I,2025-05-11,0.15,2025,5,0.57
PISCO SUR,2025 - I,2025-05-12,0.1,2025,5,0.15
PISCO SUR,2025 - I,2025-05-13,0.39,2025,5,0.1
PISCO SUR,2025 - I,2025-05-14,0.2,2025,5,0.39
PISCO SUR,2025 - I,2025-05-15,0.0,2025,5,0.2
PISCO SUR,2025 - I,2025-05-16,0.0,2025,5,0.0
PISCO SUR,2025 - I,2025-05-17,0.44,2025,5,0.0
PISCO SUR,2025 - I,2025-05-18,0.0,2025,5,0.44
PISCO SUR,2025 - I,2025-05-19,0.18,2025,5,0.0
PISCO SUR,2025 - I,2025-05-20,0.7,2025,5,0.18
PISCO SUR,2025 - I,2025-05-21,0.04,2025,5,0.7
PISCO SUR,2025 - I,2025-05-22,0.11,2025,5,0.04
PISCO SUR,2025 - I,2025-05-23,0.69,2025,5,0.11
PISCO SUR,2025 - I,2025-05-24,0.09,2025,5,0.69
PISCO SUR,2025 - I,2025-05-25,0.04,2025,5,0.09
PISCO SUR,2025 - I,2025-05-26,0.71,2025,5,0.04
PISCO SUR,2025 - I,2025-05-27,1.0,2025,5,0.71
PISCO SUR,2025 - I,2025-05-28,1.0,2025,5,1.0
PISCO SUR,2025 - I,2025-05-30,0.89,2025,5,
PISCO SUR,2025 - I,2025-05-31,0.79,2025,5,0.89
PISCO SUR,2025 - I,2025-06-01,0.86,2025,6,0.79
PISCO SUR,2025 - I,2025-06-02,0.57,2025,6,0.86
PISCO SUR,2025 - I,2025-06-03,0.98,2025,6,0.57
PISCO SUR,2025 - I,2025-06-04,0.67,2025,6,0.98
PISCO SUR,2025 - I,2025-06-05,0.16,2025,6,0.67
PISCO SUR,2025 - I,2025-06-06,0.53,2025,6,0.16
PISCO SUR,2025 - I,2025-06-07,0.52,2025,6,0.53
PISCO SUR,2025 - I,2025-06-08,0.5,2025,6,0.52
PISCO SUR,2025 - I,2025-06-09,0.28,2025,6,0.5
PISCO SUR,2025 - I,2025-06-10,0.75,2025,6,0.28
PISCO SUR,2025 - I,2025-06-11,0.12,2025,6,0.75
PISCO SUR,2025 - I,2025-06-12,0.18,2025,6,0.12
PISCO SUR,2025 - I,2025-06-13,0.0,2025,6,0.18
PISCO SUR,2025 - I,2025-06-14,0.34,2025,6,0.0
PISCO SUR,2025 - I,2025-06-16,0.0,2025,6,
PISCO SUR,2025 - I,2025-06-17,0.78,2025,6,0.0
PISCO SUR,2025 - I,2025-06-18,0.57,2025,6,0.78
PISCO SUR,2025 - I,2025-06-19,0.71,2025,6,0.57
PISCO SUR,2025 - I,2025-06-20,0.24,2025,6,0.71
PISCO SUR,2025 - I,2025-06-21,0.0,2025,6,0.24
PISCO SUR,2025 - I,2025-06-22,0.59,2025,6,0.0
PISCO SUR,2025 - I,2025-06-23,0.49,2025,6,0.59
PISCO SUR,2025 - I,2025-06-24,0.54,2025,6,0.49
PISCO SUR,2025 - I,2025-06-25,0.03,2025,6,0.54
PISCO SUR,2025 - I,2025-06-26,0.0,2025,6,0.03
PISCO SUR,2025 - I,2025-07-01,0.18,2025,7,
PISCO SUR,2025 - I,2025-07-02,0.0,2025,7,0.18
PISCO SUR,2025 - I,2025-07-03,0.1,2025,7,0.0
PISCO SUR,2025 - I,2025-07-04,0.56,2025,7,0.1
PISCO SUR,2025 - I,2025-07-05,0.47,2025,7,0.56
PISCO SUR,2025 - I,2025-07-06,0.67,2025,7,0.47
PISCO SUR,2025 - I,2025-07-07,0.57,2025,7,0.67
PISCO SUR,2025 - I,2025-07-08,0.81,2025,7,0.57
PISCO SUR,2025 - I,2025-07-09,0.0,2025,7,0.81
PISCO SUR,2025 - I,2025-07-10,0.0,2025,7,0.0
PISCO SUR,2025 - I,2025-07-11,0.0,2025,7,0.0
PISCO SUR,2025 - II,2025-11-07,0.7,2025,11,
PISCO SUR,2025 - II,2025-11-08,0.0,2025,11,0.7
PISCO SUR,2025 - II,2025-11-09,0.08,2025,11,0.0
PISCO SUR,2025 - II,2025-11-10,0.0,2025,11,0.08
PISCO SUR,2025 - II,2025-11-11,0.0,2025,11,0.0
PISCO SUR,2025 - II,2025-11-12,0.0,2025,11,0.0
PISCO SUR,2025 - II,2025-11-13,0.0,2025,11,0.0
PISCO SUR,2025 - II,2025-11-14,0.0,2025,11,0.0
PISCO SUR,2025 - II,2025-12-03,0.0,2025,12,
PISCO SUR,2025 - II,2025-12-04,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-07,0.0,2025,12,
PISCO SUR,2025 - II,2025-12-13,0.0,2025,12,
PISCO SUR,2025 - II,2025-12-14,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-15,0.37,2025,12,0.0
PISCO SUR,2025 - II,2025-12-16,0.63,2025,12,0.37
PISCO SUR,2025 - II,2025-12-17,0.14,2025,12,0.63
PISCO SUR,2025 - II,2025-12-18,0.0,2025,12,0.14
PISCO SUR,2025 - II,2025-12-19,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-20,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-21,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-22,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-27,0.0,2025,12,
PISCO SUR,2025 - II,2025-12-28,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-29,0.0,2025,12,0.0
PISCO SUR,2025 - II,2025-12-30,0.0,2025,12,0.0
PISCO SUR,2026 - I,2026-04-09,0.08,2026,4,
PISCO SUR,2026 - I,2026-04-10,0.0,2026,4,0.08
PISCO SUR,2026 - I,2026-04-11,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-12,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-13,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-14,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-15,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-16,0.0,2026,4,0.0
