PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES
CALLAO,2024 - II,01/12/2024,1651,12.7,0.432,0.063,2024,12
CALLAO,2024 - II,02/12/2024,1204,18.3,0.391,0.052,2024,12
CALLAO,2024 - II,03/12/2024,388,23.2,0.312,0.059,2024,12
CALLAO,2024 - II,05/12/2024,246,12.9,0.488,0.029,2024,12
CALLAO,2024 - II,06/12/2024,642,9.9,0.245,0.011,2024,12
CALLAO,2024 - II,07/12/2024,673,6.1,0.658,0.01,2024,12
CALLAO,2024 - II,08/12/2024,1296,11.2,0.088,0.013,2024,12
CALLAO,2024 - II,09/12/2024,1128,9,0.091,0.016,2024,12
CALLAO,2024 - II,10/12/2024,978,11.2,0.675,0.052,2024,12
CALLAO,2024 - II,11/12/2024,1081,11.9,0.114,0.034,2024,12
CALLAO,2024 - II,12/12/2024,2261,12.9,0.449,0.007,2024,12
CALLAO,2024 - II,16/12/2024,2407,12,0.113,0.021,2024,12
CALLAO,2024 - II,17/12/2024,3275,10.3,0.154,0.009,2024,12
CALLAO,2024 - II,18/12/2024,2976,13.2,0.118,0.012,2024,12
CALLAO,2024 - II,19/12/2024,1967,17.3,0.191,0.036,2024,12
CALLAO,2024 - II,20/12/2024,2820,15.7,0.204,0.012,2024,12
CALLAO,2024 - II,21/12/2024,1947,21.3,0.271,0.03,2024,12
CALLAO,2024 - II,22/12/2024,879,16.4,0.085,0.13,2024,12
CALLAO,2024 - II,23/12/2024,1905,17.3,0.034,0.044,2024,12
CALLAO,2024 - II,27/12/2024,899,11.2,0.014,0.062,2024,12
CALLAO,2024 - II,30/12/2024,1067,16.8,0.058,0.086,2024,12
CALLAO,2024 - II,31/12/2024,2059,25.6,0.065,0.102,2024,12
CALLAO,2024 - II,01/01/2025,1578,27.1,0.025,0.092,2025,1
CALLAO,2024 - II,02/01/2025,2025,14.2,0.278,0.079,2025,1
CALLAO,2024 - II,03/01/2025,2703,18.5,0.32,0.021,2025,1
CALLAO,2024 - II,04/01/2025,1702,15.2,0.031,0.001,2025,1
CALLAO,2024 - II,05/01/2025,496,18.6,0.043,0.064,2025,1
CALLAO,2024 - II,18/01/2025,2184,10.5,0.146,0.028,2025,1
CALLAO,2024 - II,19/01/2025,1381,28.6,0.046,0.05,2025,1
CALLAO,2024 - II,20/01/2025,2896,14.3,0.472,0.018,2025,1
CALLAO,2025 - I,22/04/2025,3809,14.3,0.318,0.074,2025,4
CALLAO,2025 - I,23/04/2025,3777,16.1,0.316,0.03,2025,4
CALLAO,2025 - I,24/04/2025,3737,16.1,0.224,0.035,2025,4
CALLAO,2025 - I,25/04/2025,2283,16.7,0.228,0.024,2025,4
CALLAO,2025 - I,26/04/2025,1400,18.7,0.37,0.046,2025,4
CALLAO,2025 - I,27/04/2025,2816,10.2,0.569,0.026,2025,4
CALLAO,2025 - I,28/04/2025,3504,17.2,0.409,0.125,2025,4
CALLAO,2025 - I,29/04/2025,140,29.9,0.314,0.029,2025,4
CALLAO,2025 - I,30/04/2025,2811,18.5,0.364,0.035,2025,4
CALLAO,2025 - I,01/05/2025,4319,10.9,0.423,0.052,2025,5
CALLAO,2025 - I,02/05/2025,4324,16.4,0.279,0.051,2025,5
CALLAO,2025 - I,03/05/2025,2246,12.1,0.265,0.03,2025,5
CALLAO,2025 - I,04/05/2025,3178,15.4,0.316,0.1,2025,5
CALLAO,2025 - I,05/05/2025,2981,19,0.463,0.026,2025,5
CALLAO,2025 - I,06/05/2025,2636,15.1,0.269,0.131,2025,5
CALLAO,2025 - I,07/05/2025,4036,11.8,0.606,0.118,2025,5
CALLAO,2025 - I,08/05/2025,3930,12.8,0.391,0.061,2025,5
CALLAO,2025 - I,09/05/2025,2362,9.5,0.349,0.196,2025,5
CALLAO,2025 - I,10/05/2025,1706,13.4,0.275,0.108,2025,5
CALLAO,2025 - I,11/05/2025,4099,14.8,0.336,0.017,2025,5
CALLAO,2025 - I,12/05/2025,2066,14.3,0.14,0.064,2025,5
CALLAO,2025 - I,13/05/2025,805,8.1,0.337,0.141,2025,5
CALLAO,2025 - I,14/05/2025,1639,12.7,0.424,0.099,2025,5
CALLAO,2025 - I,17/05/2025,4188,12,0.212,0.12,2025,5
CALLAO,2025 - I,18/05/2025,3895,10.6,0.38,0.106,2025,5
CALLAO,2025 - I,19/05/2025,2214,13.1,0.362,0.202,2025,5
CALLAO,2025 - I,20/05/2025,2935,15.7,0.34,0.149,2025,5
CALLAO,2025 - I,21/05/2025,2429,29.5,0.242,0.007,2025,5
CALLAO,2025 - I,26/05/2025,1120,21.9,0.13,0.054,2025,5
CALLAO,2025 - I,27/05/2025,1941,12.7,0.38,0.025,2025,5
CALLAO,2025 - I,30/05/2025,4482,19.5,0.25,0.014,2025,5
CALLAO,2025 - I,31/05/2025,2392,21.2,0.499,0.309,2025,5
CALLAO,2025 - I,01/06/2025,1168,15.7,0.275,0.034,2025,6
CALLAO,2025 - I,02/06/2025,3766,19.3,0.389,0.018,2025,6
CALLAO,2025 - I,03/06/2025,179,10.9,0.635,0.228,2025,6
CALLAO,2025 - I,04/06/2025,5515,23,0.404,0.024,2025,6
CALLAO,2025 - I,05/06/2025,3854,18.1,0.487,0.056,2025,6
CALLAO,2025 - I,06/06/2025,2027,14.8,0.46,0.012,2025,6
CALLAO,2025 - I,07/06/2025,376,17.7,0.242,0.043,2025,6
CALLAO,2025 - I,08/06/2025,1628,18,0.279,0.044,2025,6
CALLAO,2025 - I,09/06/2025,644,20.6,0.391,0.043,2025,6
CALLAO,2025 - I,10/06/2025,621,14.2,0.422,0.066,2025,6
CALLAO,2025 - I,11/06/2025,2653,18.8,0.731,0.408,2025,6
CALLAO,2025 - I,12/06/2025,680,13.3,0.659,0.235,2025,6
CALLAO,2025 - I,15/06/2025,441,26.1,0.609,0.099,2025,6
CALLAO,2025 - I,16/06/2025,561,13.2,0.672,0.191,2025,6
CALLAO,2025 - I,17/06/2025,3280,13,0.477,0.05,2025,6
CALLAO,2025 - I,18/06/2025,586,9,0.626,0.107,2025,6
CALLAO,2025 - I,19/06/2025,240,3.9,0.401,0.167,2025,6
CALLAO,2025 - I,20/06/2025,1791,14.5,0.597,0.108,2025,6
CALLAO,2025 - I,21/06/2025,851,30.3,0.609,0.056,2025,6
CALLAO,2025 - I,22/06/2025,283,7.6,0.465,0.205,2025,6
CALLAO,2025 - I,23/06/2025,152,5,0.623,0.072,2025,6
CALLAO,2025 - I,24/06/2025,461,9.2,0.564,0.073,2025,6
CALLAO,2025 - I,25/06/2025,387,8.5,0.657,0.123,2025,6
CALLAO,2025 - I,01/07/2025,499,8.9,0.706,0.149,2025,7
CALLAO,2025 - I,02/07/2025,2904,24.7,0.533,0.135,2025,7
CALLAO,2025 - I,03/07/2025,200,5.9,0.398,0.01,2025,7
CALLAO,2025 - I,04/07/2025,1883,19.1,0.537,0.025,2025,7
CALLAO,2025 - I,05/07/2025,532,11.5,0.744,0.075,2025,7
CALLAO,2025 - I,06/07/2025,452,8.2,0.708,0.03,2025,7
CALLAO,2025 - I,07/07/2025,239,9.4,0.776,0.023,2025,7
CALLAO,2025 - I,08/07/2025,988,18.2,0.494,0.004,2025,7
CALLAO,2025 - I,09/07/2025,380,8.2,0.442,0.02,2025,7
CALLAO,2025 - I,10/07/2025,943,14.6,0.747,0.123,2025,7
CALLAO,2025 - I,11/07/2025,1167,7.3,0.674,0.074,2025,7
CALLAO,2025 - I,12/07/2025,386,5.9,0.608,0.142,2025,7
CALLAO,2025 - I,13/07/2025,353,6.9,0.618,0.186,2025,7
CALLAO,2025 - I,14/07/2025,446,9.5,0.537,0.133,2025,7
CALLAO,2025 - I,18/07/2025,116,5.2,0.856,0.04,2025,7
CALLAO,2025 - I,19/07/2025,201,7.7,0.679,0.012,2025,7
CALLAO,2025 - I,20/07/2025,422,11,0.618,0.007,2025,7
CALLAO,2025 - I,21/07/2025,327,7.7,0.482,0.001,2025,7
CALLAO,2025 - I,22/07/2025,37,5.4,0.763,0.269,2025,7
CALLAO,2025 - I,23/07/2025,545,17.8,0.713,0,2025,7
CALLAO,2025 - II,07/11/2025,1098,16.1,0.436,0.005,2025,11
CALLAO,2025 - II,08/11/2025,2178,10.5,0.338,0.029,2025,11
CALLAO,2025 - II,09/11/2025,579,8.4,0.362,0.126,2025,11
CALLAO,2025 - II,10/11/2025,152,9.9,0.451,0.012,2025,11
CALLAO,2025 - II,11/11/2025,181,13.4,0.231,0.39,2025,11
CALLAO,2025 - II,12/11/2025,489,36.6,0.582,0.014,2025,11
CALLAO,2025 - II,29/11/2025,525,17.8,0.002,0,2025,11
CALLAO,2025 - II,30/11/2025,2534,22.6,0,0,2025,11
CALLAO,2025 - II,01/12/2025,1046,17.4,0.063,0.005,2025,12
CALLAO,2025 - II,02/12/2025,1888,12.4,0.144,0.021,2025,12
CALLAO,2025 - II,03/12/2025,762,12.7,0.261,0.05,2025,12
CALLAO,2025 - II,04/12/2025,1862,12.8,0.192,0.089,2025,12
CALLAO,2025 - II,05/12/2025,1720,10.8,0.281,0.105,2025,12
CALLAO,2025 - II,06/12/2025,3614,16,0.274,0.018,2025,12
CALLAO,2025 - II,07/12/2025,1880,20.4,0.119,0.061,2025,12
CALLAO,2025 - II,08/12/2025,1542,15.8,0.217,0.072,2025,12
CALLAO,2025 - II,09/12/2025,1110,9.8,0.189,0.042,2025,12
CALLAO,2025 - II,10/12/2025,369,20.1,0.085,0.064,2025,12
CALLAO,2025 - II,11/12/2025,1366,9.1,0.068,0.03,2025,12
CALLAO,2025 - II,12/12/2025,2039,10.4,0.128,0.051,2025,12
CALLAO,2025 - II,13/12/2025,1693,15.6,0.402,0.196,2025,12
CALLAO,2025 - II,14/12/2025,323,9.6,0.153,0.074,2025,12
CALLAO,2025 - II,15/12/2025,1786,16.4,0.351,0.009,2025,12
CALLAO,2025 - II,16/12/2025,1698,12.5,0.499,0.031,2025,12
CALLAO,2025 - II,17/12/2025,1380,10.6,0.118,0.229,2025,12
CALLAO,2025 - II,18/12/2025,539,6.7,0.124,0.251,2025,12
CALLAO,2025 - II,19/12/2025,887,18.6,0.549,0.116,2025,12
CALLAO,2025 - II,20/12/2025,3151,25.1,0.219,0.023,2025,12
CALLAO,2025 - II,21/12/2025,1263,15.5,0.16,0.045,2025,12
CALLAO,2025 - II,22/12/2025,3966,22.6,0.305,0.116,2025,12
CALLAO,2025 - II,23/12/2025,1860,28.9,0.248,0.162,2025,12
CALLAO,2025 - II,27/12/2025,751,9.2,0.231,0.121,2025,12
CALLAO,2025 - II,28/12/2025,694,14,0.295,0.17,2025,12
CALLAO,2025 - II,29/12/2025,651,21.2,0.705,0.245,2025,12
CALLAO,2025 - II,30/12/2025,66,10.7,0.36,0.273,2025,12
CALLAO,2025 - II,31/12/2025,250,14.4,0.15,0,2025,12
CALLAO,2025 - II,01/01/2026,35,24.8,0.054,0.051,2026,1
CALLAO,2025 - II,05/01/2026,51,44.3,0.037,0,2026,1
CALLAO,2025 - II,09/01/2026,5,7.6,0.743,0.2,2026,1
CALLAO,2026 - I,09/04/2026,3496,15.8,0.089,0.022,2026,4
CALLAO,2026 - I,10/04/2026,861,11.2,0.316,0.182,2026,4
CALLAO,2026 - I,11/04/2026,3889,18,0.514,0.058,2026,4
CALLAO,2026 - I,12/04/2026,2456,21.1,0.646,0.143,2026,4
CALLAO,2026 - I,13/04/2026,1098,16.2,0.54,0.197,2026,4
CALLAO,2026 - I,14/04/2026,3073,19.8,0.362,0.068,2026,4
CALLAO,2026 - I,15/04/2026,2575,18,0.478,0.041,2026,4
CALLAO,2026 - I,16/04/2026,2702,23.6,0.438,0.084,2026,4
CALLAO,2026 - I,17/04/2026,3546,19.2,0.379,0.048,2026,4
CALLAO,2026 - I,18/04/2026,1985,18.9,0.569,0.064,2026,4
CALLAO,2026 - I,19/04/2026,3080,19.3,0.644,0.042,2026,4
CALLAO,2026 - I,20/04/2026,1012,22.5,0.552,0.035,2026,4
CALLAO,2026 - I,21/04/2026,2519,11,0.307,0.017,2026,4
CALLAO,2026 - I,22/04/2026,5536,16.5,0.346,0,2026,4
CALLAO,2026 - I,23/04/2026,3835,20.8,0.305,0.161,2026,4
CALLAO,2026 - I,25/04/2026,104,12.6,0.508,0,2026,4
CALLAO,2026 - I,07/05/2026,56,14.2,0.776,0.327,2026,5
CALLAO,2026 - I,08/05/2026,98,14.7,0.252,0.084,2026,5
CHIMBOTE,2020 - II,12/11/2020,423,11,0,0,2020,11
CHIMBOTE,2020 - II,13/11/2020,1115,12.4,0,0.001,2020,11
CHIMBOTE,2020 - II,14/11/2020,1050,14.3,0,0,2020,11
CHIMBOTE,2020 - II,17/11/2020,958,28.2,0.191,0.021,2020,11
CHIMBOTE,2020 - II,18/11/2020,320,12.2,0,0,2020,11
CHIMBOTE,2020 - II,19/11/2020,631,11.6,0,0.003,2020,11
CHIMBOTE,2020 - II,20/11/2020,478,23.5,0.019,0.006,2020,11
CHIMBOTE,2020 - II,21/11/2020,851,17.4,0.004,0.006,2020,11
CHIMBOTE,2020 - II,22/11/2020,1647,29.1,0.029,0,2020,11
CHIMBOTE,2020 - II,26/11/2020,1603,33.5,0,0,2020,11
CHIMBOTE,2020 - II,27/11/2020,1571,37.8,0,0.021,2020,11
CHIMBOTE,2020 - II,28/11/2020,3099,20,0.001,0,2020,11
CHIMBOTE,2020 - II,29/11/2020,3590,19.4,0.023,0.001,2020,11
CHIMBOTE,2020 - II,30/11/2020,1705,20.4,0.008,0.004,2020,11
CHIMBOTE,2020 - II,01/12/2020,1420,11.7,0.014,0,2020,12
CHIMBOTE,2020 - II,02/12/2020,2810,15.9,0.022,0.012,2020,12
CHIMBOTE,2020 - II,03/12/2020,1853,13.7,0.009,0.003,2020,12
CHIMBOTE,2020 - II,04/12/2020,2643,16.8,0.028,0.001,2020,12
CHIMBOTE,2020 - II,05/12/2020,1739,21.2,0.013,0.007,2020,12
CHIMBOTE,2020 - II,06/12/2020,1239,11.5,0.019,0.06,2020,12
CHIMBOTE,2020 - II,07/12/2020,1929,20.1,0,0.004,2020,12
CHIMBOTE,2020 - II,08/12/2020,1135,20.9,0,0.006,2020,12
CHIMBOTE,2020 - II,09/12/2020,2986,22.2,0,0.011,2020,12
CHIMBOTE,2020 - II,10/12/2020,1334,19.5,0.049,0,2020,12
CHIMBOTE,2020 - II,11/12/2020,4771,32,0,0.004,2020,12
CHIMBOTE,2020 - II,12/12/2020,818,19.6,0,0,2020,12
CHIMBOTE,2020 - II,13/12/2020,3362,31.1,0.002,0,2020,12
CHIMBOTE,2020 - II,14/12/2020,1616,20.9,0.003,0.002,2020,12
CHIMBOTE,2020 - II,15/12/2020,1851,22.2,0,0.004,2020,12
CHIMBOTE,2020 - II,16/12/2020,1826,15.8,0.008,0.014,2020,12
CHIMBOTE,2020 - II,17/12/2020,2700,22.1,0.012,0.012,2020,12
CHIMBOTE,2020 - II,18/12/2020,2467,27.9,0.002,0.001,2020,12
CHIMBOTE,2020 - II,19/12/2020,981,23.8,0.013,0.003,2020,12
CHIMBOTE,2020 - II,20/12/2020,1754,14.7,0.002,0.028,2020,12
CHIMBOTE,2020 - II,21/12/2020,3152,24.2,0.001,0.004,2020,12
CHIMBOTE,2020 - II,22/12/2020,3516,17.4,0.042,0.006,2020,12
CHIMBOTE,2020 - II,23/12/2020,2634,18.8,0.019,0.013,2020,12
CHIMBOTE,2020 - II,24/12/2020,2767,20.2,0.004,0.008,2020,12
CHIMBOTE,2020 - II,25/12/2020,434,8.8,0,0.016,2020,12
CHIMBOTE,2020 - II,26/12/2020,3875,19.5,0.007,0.013,2020,12
CHIMBOTE,2020 - II,27/12/2020,2178,14.8,0.018,0.003,2020,12
CHIMBOTE,2020 - II,28/12/2020,1840,15,0.017,0.049,2020,12
CHIMBOTE,2020 - II,29/12/2020,3304,14.8,0.025,0.017,2020,12
CHIMBOTE,2020 - II,30/12/2020,3756,16.9,0.033,0.078,2020,12
CHIMBOTE,2020 - II,31/12/2020,1411,31,0.007,0.048,2020,12
CHIMBOTE,2020 - II,01/01/2021,1797,16.1,0.017,0.016,2021,1
CHIMBOTE,2020 - II,02/01/2021,2890,38.3,0.001,0.012,2021,1
CHIMBOTE,2020 - II,03/01/2021,3172,17.7,0.009,0.006,2021,1
CHIMBOTE,2020 - II,04/01/2021,3841,28.3,0.011,0.022,2021,1
CHIMBOTE,2020 - II,05/01/2021,3575,23.6,0.021,0.024,2021,1
CHIMBOTE,2020 - II,06/01/2021,3103,16.4,0.013,0.044,2021,1
CHIMBOTE,2020 - II,07/01/2021,1857,18.4,0.088,0.039,2021,1
CHIMBOTE,2020 - II,08/01/2021,2369,22.9,0.01,0.016,2021,1
CHIMBOTE,2020 - II,09/01/2021,1920,21.8,0.012,0.013,2021,1
CHIMBOTE,2020 - II,10/01/2021,1272,11.1,0.05,0.038,2021,1
CHIMBOTE,2020 - II,11/01/2021,2393,36.3,0,0.028,2021,1
CHIMBOTE,2020 - II,12/01/2021,1951,32.5,0,0.005,2021,1
CHIMBOTE,2020 - II,13/01/2021,2169,32.5,0.005,0.006,2021,1
CHIMBOTE,2020 - II,14/01/2021,1320,34.4,0,0.013,2021,1
CHIMBOTE,2020 - II,15/01/2021,1300,26.5,0.032,0.063,2021,1
CHIMBOTE,2020 - II,16/01/2021,2149,15.1,0.046,0.062,2021,1
CHIMBOTE,2020 - II,17/01/2021,367,16,0.201,0.068,2021,1
CHIMBOTE,2020 - II,18/01/2021,1390,19,0.004,0,2021,1
CHIMBOTE,2020 - II,20/01/2021,1792,16.7,0.12,0.033,2021,1
CHIMBOTE,2021 - I,24/04/2021,557,13.3,0.105,0.004,2021,4
CHIMBOTE,2021 - I,25/04/2021,2350,15.6,0.08,0.011,2021,4
CHIMBOTE,2021 - I,26/04/2021,1529,11.7,0.156,0.007,2021,4
CHIMBOTE,2021 - I,27/04/2021,2360,13.6,0.069,0.006,2021,4
CHIMBOTE,2021 - I,28/04/2021,1940,8.8,0.031,0.008,2021,4
CHIMBOTE,2021 - I,29/04/2021,3507,12.1,0.056,0.002,2021,4
CHIMBOTE,2021 - I,30/04/2021,3934,13.5,0.078,0.017,2021,4
CHIMBOTE,2021 - I,01/05/2021,2386,11.1,0.066,0.005,2021,5
CHIMBOTE,2021 - I,02/05/2021,3919,15.7,0.016,0.01,2021,5
CHIMBOTE,2021 - I,03/05/2021,2456,19.2,0.008,0.005,2021,5
CHIMBOTE,2021 - I,04/05/2021,2756,11.7,0.028,0.001,2021,5
CHIMBOTE,2021 - I,05/05/2021,2967,15.1,0.047,0.056,2021,5
CHIMBOTE,2021 - I,06/05/2021,2555,16.4,0.062,0.229,2021,5
CHIMBOTE,2021 - I,07/05/2021,3660,19,0.103,0.011,2021,5
CHIMBOTE,2021 - I,08/05/2021,3195,23.4,0.143,0.008,2021,5
CHIMBOTE,2021 - I,09/05/2021,2426,13.5,0.016,0,2021,5
CHIMBOTE,2021 - I,10/05/2021,4320,16.7,0.024,0,2021,5
CHIMBOTE,2021 - I,11/05/2021,3862,18.3,0.103,0,2021,5
CHIMBOTE,2021 - I,12/05/2021,2497,13.3,0.109,0,2021,5
CHIMBOTE,2021 - I,13/05/2021,2289,22.2,0.035,0.012,2021,5
CHIMBOTE,2021 - I,14/05/2021,4143,20.1,0,0.019,2021,5
CHIMBOTE,2021 - I,15/05/2021,2696,19.2,0.079,0.011,2021,5
CHIMBOTE,2021 - I,16/05/2021,3357,16.9,0.018,0.063,2021,5
CHIMBOTE,2021 - I,17/05/2021,2759,33.9,0.026,0.092,2021,5
CHIMBOTE,2021 - I,19/05/2021,1663,19.4,0.162,0,2021,5
CHIMBOTE,2021 - I,22/05/2021,134,5.5,0.084,0.158,2021,5
CHIMBOTE,2021 - I,23/05/2021,4104,15.6,0.003,0.004,2021,5
CHIMBOTE,2021 - I,24/05/2021,3172,19.4,0.084,0.008,2021,5
CHIMBOTE,2021 - I,25/05/2021,2981,12.2,0.071,0.002,2021,5
CHIMBOTE,2021 - I,26/05/2021,2958,16.6,0.077,0.003,2021,5
CHIMBOTE,2021 - I,27/05/2021,2761,11.5,0.041,0,2021,5
CHIMBOTE,2021 - I,28/05/2021,4781,29.7,0.059,0,2021,5
CHIMBOTE,2021 - I,30/05/2021,4707,25.6,0.17,0,2021,5
CHIMBOTE,2021 - I,31/05/2021,2213,26.5,0.132,0,2021,5
CHIMBOTE,2021 - I,01/06/2021,424,21.5,0.056,0,2021,6
CHIMBOTE,2021 - I,04/06/2021,1235,28.3,0.084,0,2021,6
CHIMBOTE,2021 - I,07/06/2021,2664,30.9,0.104,0,2021,6
CHIMBOTE,2021 - I,08/06/2021,104,17.4,0.544,0,2021,6
CHIMBOTE,2021 - I,09/06/2021,1857,26,0.075,0,2021,6
CHIMBOTE,2021 - I,11/06/2021,4394,27.1,0.054,0,2021,6
CHIMBOTE,2021 - I,15/06/2021,4781,39.4,0.137,0,2021,6
CHIMBOTE,2021 - I,16/06/2021,2275,26.6,0.017,0,2021,6
CHIMBOTE,2021 - I,17/06/2021,3644,32.4,0.128,0,2021,6
CHIMBOTE,2021 - I,18/06/2021,2019,34,0.235,0,2021,6
CHIMBOTE,2021 - I,20/06/2021,2052,38.8,0.101,0.004,2021,6
CHIMBOTE,2021 - I,22/06/2021,1170,22.4,0.16,0,2021,6
CHIMBOTE,2021 - I,23/06/2021,1221,34.3,0.054,0,2021,6
CHIMBOTE,2021 - I,25/06/2021,4327,33.5,0.226,0.015,2021,6
CHIMBOTE,2021 - I,26/06/2021,2095,15.5,0.116,0.008,2021,6
CHIMBOTE,2021 - I,27/06/2021,2316,22,0.027,0.015,2021,6
CHIMBOTE,2021 - I,28/06/2021,2380,16.7,0.13,0.008,2021,6
CHIMBOTE,2021 - I,29/06/2021,2528,12.8,0.125,0.01,2021,6
CHIMBOTE,2021 - I,30/06/2021,2631,15.8,0.038,0,2021,6
CHIMBOTE,2021 - I,01/07/2021,3756,17.7,0.083,0.011,2021,7
CHIMBOTE,2021 - I,02/07/2021,3638,23.3,0.139,0.024,2021,7
CHIMBOTE,2021 - I,03/07/2021,3217,17.6,0.018,0.001,2021,7
CHIMBOTE,2021 - I,04/07/2021,2287,20.2,0.033,0,2021,7
CHIMBOTE,2021 - I,05/07/2021,3430,23.9,0.001,0,2021,7
CHIMBOTE,2021 - I,06/07/2021,1154,31.4,0.001,0,2021,7
CHIMBOTE,2021 - I,07/07/2021,409,35.5,0,0,2021,7
CHIMBOTE,2021 - I,08/07/2021,314,36,0.01,0,2021,7
CHIMBOTE,2021 - II,15/11/2021,3829,12.9,0.025,0.001,2021,11
CHIMBOTE,2021 - II,16/11/2021,3939,18,0.036,0,2021,11
CHIMBOTE,2021 - II,17/11/2021,1040,17.6,0.02,0.012,2021,11
CHIMBOTE,2021 - II,18/11/2021,3734,13.4,0.028,0.001,2021,11
CHIMBOTE,2021 - II,19/11/2021,2893,12.3,0.048,0.004,2021,11
CHIMBOTE,2021 - II,20/11/2021,3211,12.6,0.044,0,2021,11
CHIMBOTE,2021 - II,21/11/2021,3393,13.5,0.121,0,2021,11
CHIMBOTE,2021 - II,22/11/2021,4150,14.5,0.05,0,2021,11
CHIMBOTE,2021 - II,23/11/2021,2363,16.3,0.06,0,2021,11
CHIMBOTE,2021 - II,24/11/2021,3248,11.5,0.025,0,2021,11
CHIMBOTE,2021 - II,25/11/2021,3299,15.4,0.077,0,2021,11
CHIMBOTE,2021 - II,26/11/2021,1690,28.1,0.013,0,2021,11
CHIMBOTE,2021 - II,27/11/2021,1696,20.3,0,0,2021,11
CHIMBOTE,2021 - II,28/11/2021,2515,14.9,0.018,0.001,2021,11
CHIMBOTE,2021 - II,29/11/2021,3020,15.8,0.048,0,2021,11
CHIMBOTE,2021 - II,30/11/2021,2990,9.8,0.033,0,2021,11
CHIMBOTE,2021 - II,01/12/2021,3866,12.2,0.026,0,2021,12
CHIMBOTE,2021 - II,02/12/2021,3410,11.9,0.012,0,2021,12
CHIMBOTE,2021 - II,03/12/2021,3161,14,0.045,0,2021,12
CHIMBOTE,2021 - II,04/12/2021,2772,13.2,0.003,0,2021,12
CHIMBOTE,2021 - II,05/12/2021,3285,12.5,0.005,0,2021,12
CHIMBOTE,2021 - II,06/12/2021,1792,13.9,0.028,0,2021,12
CHIMBOTE,2021 - II,07/12/2021,1146,10.1,0.061,0.018,2021,12
CHIMBOTE,2021 - II,08/12/2021,785,10.1,0.061,0,2021,12
CHIMBOTE,2021 - II,09/12/2021,1147,11.7,0.039,0,2021,12
CHIMBOTE,2021 - II,10/12/2021,637,10.1,0.045,0.029,2021,12
CHIMBOTE,2021 - II,11/12/2021,522,10.7,0.059,0.007,2021,12
CHIMBOTE,2021 - II,12/12/2021,340,11.3,0.069,0,2021,12
CHIMBOTE,2021 - II,13/12/2021,1169,9.4,0.027,0,2021,12
CHIMBOTE,2021 - II,14/12/2021,143,15.3,0.061,0.077,2021,12
CHIMBOTE,2021 - II,15/12/2021,93,8.7,0.048,0.141,2021,12
CHIMBOTE,2021 - II,20/12/2021,552,11.3,0.013,0,2021,12
CHIMBOTE,2022 - I,06/05/2022,5489,29.1,0.566,0.001,2022,5
CHIMBOTE,2022 - I,08/05/2022,830,27.4,0.223,0.095,2022,5
CHIMBOTE,2022 - I,12/05/2022,888,18.8,0.04,0.023,2022,5
CHIMBOTE,2022 - I,13/05/2022,1216,31.7,0.374,0.16,2022,5
CHIMBOTE,2022 - I,14/05/2022,3578,22.7,0.31,0,2022,5
CHIMBOTE,2022 - I,15/05/2022,3413,16.9,0.07,0.001,2022,5
CHIMBOTE,2022 - I,16/05/2022,4237,16.9,0.09,0,2022,5
CHIMBOTE,2022 - I,19/05/2022,3768,18.3,0.176,0,2022,5
CHIMBOTE,2022 - I,20/05/2022,1685,17.7,0.125,0,2022,5
CHIMBOTE,2022 - I,21/05/2022,1350,14.4,0.118,0.004,2022,5
CHIMBOTE,2022 - I,22/05/2022,1568,14.5,0.423,0,2022,5
CHIMBOTE,2022 - I,24/05/2022,1237,16.6,0.043,0,2022,5
CHIMBOTE,2022 - I,25/05/2022,689,10.3,0.264,0,2022,5
CHIMBOTE,2022 - I,26/05/2022,3065,13,0.186,0,2022,5
CHIMBOTE,2022 - I,27/05/2022,2020,10.6,0.022,0.001,2022,5
CHIMBOTE,2022 - I,28/05/2022,4677,16.4,0.102,0.005,2022,5
CHIMBOTE,2022 - I,29/05/2022,2957,15.5,0.176,0.011,2022,5
CHIMBOTE,2022 - I,30/05/2022,2646,12.2,0.088,0.003,2022,5
CHIMBOTE,2022 - I,31/05/2022,1885,12.6,0.118,0.005,2022,5
CHIMBOTE,2022 - I,01/06/2022,3280,12.9,0.118,0.002,2022,6
CHIMBOTE,2022 - I,02/06/2022,3053,15,0.152,0.002,2022,6
CHIMBOTE,2022 - I,03/06/2022,4073,14.6,0.205,0,2022,6
CHIMBOTE,2022 - I,04/06/2022,3779,19.2,0.176,0.001,2022,6
CHIMBOTE,2022 - I,05/06/2022,2471,16.2,0.063,0,2022,6
CHIMBOTE,2022 - I,06/06/2022,2466,15.9,0.038,0.057,2022,6
CHIMBOTE,2022 - I,07/06/2022,2793,14.8,0.088,0.001,2022,6
CHIMBOTE,2022 - I,08/06/2022,2644,19.9,0.102,0,2022,6
CHIMBOTE,2022 - I,09/06/2022,2579,15.3,0.019,0.004,2022,6
CHIMBOTE,2022 - I,10/06/2022,1198,9.8,0.195,0.007,2022,6
CHIMBOTE,2022 - I,11/06/2022,3917,13.5,0.077,0.023,2022,6
CHIMBOTE,2022 - I,12/06/2022,3475,13.8,0.035,0.018,2022,6
CHIMBOTE,2022 - I,13/06/2022,3635,19.2,0.06,0.016,2022,6
